,path,language,sentence
3890,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0082.mp3,ind,maka dibawah boeloe matanja jang seperti soetera
3891,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0083.mp3,ind,itoe berkeliling bidji matanja jang berkilat seperti bintang timoer itoe
3892,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0084.mp3,ind,kelihatanlah orang orangan matanja seolah olah berenang roepanja didalam kolam digoenoeng himalaja
3893,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0085.mp3,ind,giginjapoen amat indah dan poetih serta berkilat roepanja diantara kedoea bibirnja jang senantiasa seperti tersenjoem
3894,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0086.mp3,ind,kedoea telinganja jang ketjil dan permai
3895,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0087.mp3,ind,tangannja jang boendar
3896,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0088.mp3,ind,kakinja jang ketjil seperti koedoe boenga teratai
3897,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0089.mp3,ind,berkilat sebagai manikam dari ceylon  seperti intan dari colconda
3898,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0090.mp3,ind,badannja jang ketjil hampir hampir boléh dikempa dalam tangan
3899,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0091.mp3,ind,mendjadikan tambah éloknja karena pahanja jang boendar
3900,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0092.mp3,ind,lipat lipatan kain soetera itoe adalah menoetoepi toeboehnja jang laksana pérak itoe
3901,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0093.mp3,ind,dengan péndék boléh dikatakan
3902,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0094.mp3,ind,bahwa ketjantikan aouda itoe sempoerna adanja  demikian djoega sepandjang pikiran bangsa éropah
3903,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0096.mp3,ind,maka benarlah perkataan parsi
3904,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0097.mp3,ind,bahwa perempoean itoe mendjadi seperti orang éropah belaka  adat isti adatnja  karena peladjarannja
3905,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0098.mp3,ind,pada waktoe itoe keréta apipoen soedah hampir berangkat dari station allahabad
3906,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0100.mp3,ind,fogg laloe membajar biaja sebanjak jang telah didjandjikannja kepadanja
3907,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0101.mp3,ind,hal itoe mendatangkan héran kepada passepartout
3908,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0102.mp3,ind,sebab ia merasa  parsi itoe haroeslah menerima hadiah djoega atas ketjakapan dan djasanja
3909,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0103.mp3,ind,sesoenggoehnja parsi itoe telah mengoerbankan djiwanja menjerang beberapa alangan jang boléh membinasakan djiwanja akan menolong aouda
3910,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0104.mp3,ind,karena apabila bangsanja sendiri dapat tahoe akan perboeatannja itoe
3911,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0105.mp3,ind,nistjaja meréka akan dianiaja oléhnja kelak
3912,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0106.mp3,ind,lain dari pada itoe passepartout ta  mengerti apa jang akan diperboeat oléh toeannja dengan kiouni
3913,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0107.mp3,ind,gadjah jang telah dibeli sekian mahalnja itoe
3914,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0108.mp3,ind,tetapi phileas fogg soedah menentoekan tentang kepoetoesan itoe
3915,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0109.mp3,ind,maka kata phileas fogg kepada pawang gadjah parsi itoe
3916,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0110.mp3,ind,parsi  engkau telah membantoe akan dakoe dengan setia
3917,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0111.mp3,ind,atas pertolonganmoe engkau koeberi hadiah sepantasnja
3918,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0112.mp3,ind,terimalah gadjah itoe mendjadi hakmoe
3919,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0113.mp3,ind,djawab pawang gadjah
3920,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0114.mp3,ind,toeankoe hadiah toeankoe kepada hamba itoe sesoenggoehnja besar benar  menjatakan kemoeliaan hati toeankoe
3921,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0115.mp3,ind,kata fogg poela  terimalah gadjah itoe  hai parsi  saja masih djoega beroetang boedi kepadamoe
3922,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0116.mp3,ind,passepartout menjamboeng
3923,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0117.mp3,ind,wah oentoeng besar  terimalah gadjah itoe  kiouni seékor gadjah jang gagah berani
3924,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0118.mp3,ind,passepartout berdjalan kepada kiouni laloe diberikannja seboekoe goela batoe sisa bekalnja
3925,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0119.mp3,ind,seraja katanja  ini kiouni  ajoeh makanlah
3926,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0120.mp3,ind,gadjah itoe menggeram beberapa kali menoendjoekkan terima kasihnja
3927,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0121.mp3,ind,kemoedian kiouni membelit passerpartout dengan belalainja pada ikat pinggangnja dan diangkatnja keatas kepalanja
3928,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0124.mp3,ind,kemoedian dengan perlahan lahan passepartout ditoeroenkan lagi oléh kiouni ketanah
3929,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0125.mp3,ind,passepartout laloe memegang oedjoeng belalai kiouni sekeras kerasnja seolah olah momberi tabik kepadanja
3930,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0126.mp3,ind,sebagai balasan peloekannja itoe
3931,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0127.mp3,ind,tiada berapa lama kemoedian maka phileas fogg
3932,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0128.mp3,ind,djenderal francis cromarty dan passepartout doedoeklah dalam keréta api dengan senang dan énak
3933,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0129.mp3,ind,aoudapoen mendapat djoega tempat jang terpilih
3934,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0130.mp3,ind,maka keréta apipoen berangkatlah ke benares
3935,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0131.mp3,ind,ja ni seboeah tempat jang letaknja lebih koerang delapan poeloeh mijl djaoehnja dari allahabad
3936,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0132.mp3,ind,perdjalanan keréta api itoe adalah doea djam lamanja baroe sampai kesana
3937,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0133.mp3,ind,selama keréta api berdjalan itoe segarlah badan aouda itoe
3938,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0134.mp3,ind,ratjoen dan asap asap jang menjebabkan dia pingsan itoe lenjaplah semoeanja dari dalam toeboeh perempoean itoe
3939,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0135.mp3,ind,aouda amat héran dan terkedjoet
3940,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0136.mp3,ind,karena tahoe tahoe ia soedah doedoek dalam keréta api dan dikelilingi oléh beberapa orang jang berpakaian tjara eropah jang seorangpoen tiada dikenalnja
3941,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0137.mp3,ind,teman temannja doedoek itoe memperlihatkan kehormatannja kepada aouda
3942,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0138.mp3,ind,sambil memberi pertolongan seperloenja dan memberi dia djoega minoeman keras sedikit akan menjegarkan badannja
3943,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0139.mp3,ind,djenderal francis cromarty mentjeriterakan pandjang lébar kepada aouda segala hal ihwalnja ia dibébaskan dari bahaja maoet itoe
3944,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0140.mp3,ind,francis cromarty memoedji sangat akan boedi phileas fogg
3945,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0141.mp3,ind,karena ia ta  takoet mati akan menjampaikan maksoednja hendak menolong aouda
3946,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0143.mp3,ind,passepartout telah melakoekan perboeatan jang dipikirnja akan berhasil dengan gagah beraninja
3947,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0144.mp3,ind,selama djenderal cromarty bertjeritera itoe  fogg diam tiada berkata sepatahpoen
3948,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0145.mp3,ind,passepartout kelihatan maloe dan sebentar sebentar ia berkata
3949,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0146.mp3,ind,bahwa perboeatan jang telah dilakoekannja itoe ta  haroes mendapat poedjian
3950,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0147.mp3,ind,karena dipandangnja perboeatan biasa sahadja
3951,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0148.mp3,ind,aouda memohonkan terima kasih banjak banjak kepada sekalian jang menolong djiwanja itoe
3952,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0149.mp3,ind,ia berkata itoe sambil menangis
3953,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0150.mp3,ind,seolah olah air matanjalah jang disoeroehnja berkata kata
3954,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0151.mp3,ind,karena dengan perkataan aouda ta  tjakap meloekiskan perasaan hatinja dengan seharoesnja
3955,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0152.mp3,ind,matanja jang amat élok seolah olah mendjadi djoeroe bahasa aouda jang sedjati roepanja lebih sempoerna dari pada moeloetnja
3956,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0153.mp3,ind,aouda ingatlah poela akan barang apa jang telah terdjadi pada dirinja dalam sutty
3957,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0154.mp3,ind,kemoedian gementarlah seloeroeh anggotanja
3958,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0155.mp3,ind,karena ia ingat bahwa ia masih didaérah tanah hindia djoega
3959,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0156.mp3,ind,jang barangkali boléh djatoeh kedalam sengsara poela
3960,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0157.mp3,ind,apabila tertangkap lagi oléh bangsanja jang hendak melenjapkan djiwanja itoe
3961,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0158.mp3,ind,phileas fogg mendoega pikiran manakah jang sangat mendoekatjitakan aouda
3962,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0159.mp3,ind,fogg laloe berdjandji kepada aouda akan membawa dia teroes sampai ke hongkong
3963,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0160.mp3,ind,soepaja boléh tinggal lama lama disitoe  hingga orang loepa hendak mengoerbankan djiwanja itoe
3964,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0161.mp3,ind,dengan kesoekaan hati jang ta  berhingga  aouda menerimalah akan kemoerahan hati phileas fogg itoe
3965,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0162.mp3,ind,kebetoelan aouda ada mempoenjai seorang keloearga di hongkong
3966,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0163.mp3,ind,bangsa parsi seperti dia djoega  jang berdagang besar dalam kota djadjahan inggeris itoe
3967,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0164.mp3,ind,djam poekoel setengah satoe sampailah keréta api itoe di benares
3968,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0165.mp3,ind,menoeroet riwajat bangsa berahmana zaman poerbakala
3969,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0166.mp3,ind,tempat jang sekarang mendjadi kota benares itoe adalah tergantoeng antara boemi dan langit sebagai koeboer nabi moehammad
3970,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0167.mp3,ind,tetapi pada waktoe itoe benares terletak diatas boemi seperti tempat tempat jang lain djoega
3971,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0168.mp3,ind,dari sebab itoe passepartout boléhlah melihati roemah roemah batoe jang ada disitoe jang terlampau boeroek roepanja
3972,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0169.mp3,ind,dan sedikitpoen ta  boléh dikatakan mendjadi perhiasan kota itoe
3973,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0170.mp3,ind,di benares djenderal cromarty telah sampai pada tempat jang ditoedjoeinja
3974,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0172.mp3,ind,francis cromarty meminta diri kepada phileas fogg
3975,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0173.mp3,ind,sambil memberi selamat djalan dan djenderal itoe harap kemoedian hari apabila sahabatnja itoe datang lagi ke benares
3976,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0174.mp3,ind,hendaklah ia melenjapkan kelakoeannja jang amat gandjil itoe dan hoebaja hoebaja mendapat lebih kesenanganlah ia achir kelaknja
3977,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0175.mp3,ind,fogg memberi tabik kepada cromarty dengan tjepat
3978,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0177.mp3,ind,maka terima kasih aouda kepada djenderal itoe diperlihatkannja dengan beberapa perkataan lemah lemboet dan air mata bertjoetjoeran jang tiada berhentinja
3979,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0178.mp3,ind,selama lamanja aouda ta  kan loepa atas oesaha djenderal itoe
3980,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0179.mp3,ind,tatkala ia menolong aouda memeliharakan djiwanja
3981,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0180.mp3,ind,djenderal francis cromarty berdjabat tanganlah dengan passepartout
3982,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0181.mp3,ind,kedoeanja memberi tabik jang penghabisan dengan sekoeat koeatnja
3983,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0182.mp3,ind,passepartout bertanja dimanatah ia akan boléh menoendjoekkan kesetiaannja lagi kepada toean francis cromarty
3984,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0183.mp3,ind,djenderal berdjalanlah meninggalkan teman temannja dalam perdjalanan itoe
3985,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0184.mp3,ind,dari benares perdjalanan keréta api senantiasa menoeroet tanah rendah disisi soengai ganges
3986,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0185.mp3,ind,apabila hari baik
3987,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0186.mp3,ind,boléhlah orang melihat tamasja dari djendéla keréta api kiri kanannja
3988,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0187.mp3,ind,seperti tanah behar
3989,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0188.mp3,ind,boekit boekit jang berhoetan
3990,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0189.mp3,ind,ladang ladang jang ditanami djagoeng dan gandoem
3991,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0190.mp3,ind,soengai soengai dan rawa rawa jang penoeh dengan boeaja jang berwarna hidjau
3992,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0191.mp3,ind,doesoen doesoen dan rimba rimba jang amat sedjoek
3993,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0192.mp3,ind,beberapa ékor gadjah dan héwan bangsa sapi berponok besar besar mandi dalam soengai jang dipandang soetji itoe
3994,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0193.mp3,ind,sedang beberapa orang hindoe laki isteripoen ramai ramai mandi dalam soengai itoe
3995,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0194.mp3,ind,meski hawapoen moelai dingin
3996,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0196.mp3,ind,sangat bentji kepada orang beragama boedha
3997,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0197.mp3,ind,dan bangsa berahma itoe sekaliannja menjembah ketiga orang déwa  jaitoe
3998,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0198.mp3,ind,batara wisnoe jang mengoeasai matahari
3999,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0199.mp3,ind,batara siwa jang mengoeasai isi  alam dan kekoeatannja dan batara berahma jang koeasa atas segala  oelama  oelama besar dan kaoem pemerintah
4000,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0200.mp3,ind,tetapi betapa déwa déwa itoe sekarang akan menjamboet perboeatan orang inggeris jang melajari soengai ganges dengan kapal besar besar
4001,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0201.mp3,ind,jang rioeh soeara mesinnja boléh mengedjoetkan segala isi soengai dan  oelama  oelama jang mandi disitoe
4002,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0203.mp3,ind,penglihatan jang indah indah itoe lenjaplah dengan sekedjap mata djoega
4003,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0204.mp3,ind,sedang penglihatan lain jang sebentar dua tertoetoep oléh asap keréta api ta  tampak lagi
4004,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0205.mp3,ind,hampir hampir penoempang keréta api tiada melihat bénténg chunar kepoenjaan radja radja zaman poerbakala
4005,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0206.mp3,ind,jang letaknja doea poeloeh mijl dari benares
4006,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0207.mp3,ind,demikian djoega chazepore disisi sebelah kanan soengai ganges jang termasjhoer karena paberik paberik minjak wangi dan koeboeran lord cornwallis
4007,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0208.mp3,ind,lagi poela kota buxar dengan bénténg bénténgnja
4008,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0209.mp3,ind,patna dengan paberik paberik dan pasar madat jang terbesar pada seloeroeh hindia inggeris
4009,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0210.mp3,ind,monghir ialah seboeah kota bangsa éropah jaitoe tempat kedoedoekan orang inggeris sebesar birmingham dan manchester
4010,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0211.mp3,ind,masjhoer karena paberik paberik besi
4011,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0212.mp3,ind,paberik sendjata seolah olah membinasakan atas kesoetjian bangsa berahmana dengan asapnja jang keloear dari pipa pipa jang amat besar itoe
4012,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0213.mp3,ind,haripoen malamlah
4013,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0214.mp3,ind,boenji harimau dan moesang jang berlari larian terdengarlah bersama sama boenji keréta api jang djalannja amat kentjang itoe
4014,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0215.mp3,ind,maka penglihatan jang  adjaib  adjaib ditanah hindoestanpoen lenjaplah karena gelap petang hari itoe
4015,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0216.mp3,ind,demikian djoega kota colconda
4016,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0217.mp3,ind,kota cora jang telah roesak
4017,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0218.mp3,ind,murshedabad  burdwan  hougly  chandernagor  semoeanja djadjahan perantjis  tiada kelihatan poela
4018,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0219.mp3,ind,djika sekiranja passepartout dapat menampak bendéra bangsanja sendiri berkibar ditanah asing itoe berapalah akan riang dan sombongnja
4019,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0220.mp3,ind,djam poekoel delapan sampailah keréta api ke calcutta
4020,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0221.mp3,ind,kapal jang hendak berangkat ke hongkong membongkar saoeh nanti poekoel doea belas
4021,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0222.mp3,ind,phileas fogg mempoenjai témpoh empat djam lamanja
4022,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0223.mp3,ind,menoeroet boekoe peringatannja
4023,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0224.mp3,ind,phileas fogg akan sampai keiboe kota djadjahan inggeris itoe pada tanggal dua puluh lima october
4024,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0225.mp3,ind,doeapoeloeh tiga hari setelah meninggalkan london
4025,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0226.mp3,ind,maka pada hari jang terseboet itoe ia telah tiba di calcutta
4026,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0229.mp3,ind,tetapi phileas fogg tiada merasa sajang kehilangan waktoe itoe
4027,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_14_verne_128kb_0230.mp3,ind,sebab ia telah dapat gantinja aouda itoe
4028,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0000.mp3,ind,bab jang kelima belas peri meriwajatkan kantoeng jang berisi berbagai bagai wang kertas telah mendjadi koerang beberapa riboe pond sterling banjaknja
4029,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0001.mp3,ind,keréta apipoen berhentilah distation
4030,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0002.mp3,ind,passepartout keloear lebih dahoeloe dari keréta
4031,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0003.mp3,ind,phileas fogg laloe mengikoet sambil menolong temannja perempoean moeda itoe tatkala toeroen dari keréta itoe
4032,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0004.mp3,ind,phileas fogg bermaksoed akan teroes mentjahari kapal api jang hendak berlajar ke hongkong
4033,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0006.mp3,ind,karena fogg beloem hendak memisahkan perempoean itoe
4034,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0007.mp3,ind,apabila ia beloem enjah dari tanah hindia jang mengoeatirkan djiwanja itoe
4035,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0008.mp3,ind,tatkala phileas fogg hendak keloear dari station
4036,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0009.mp3,ind,maka datanglah seorang agén polisi menoedjoe fogg  seraja katanja
4037,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0010.mp3,ind,toean phileas foggkah ini
4038,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0011.mp3,ind,maka djawab jang ditanja
4039,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0012.mp3,ind,ja  benar  sajalah phileas fogg
4040,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0013.mp3,ind,agén polisi menoendjoek dengan djarinja kepada passepartout sambil bertanja
4041,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0014.mp3,ind,orang itoe boedak toean  boekan
4042,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0015.mp3,ind,benar  itoe boedak saja
4043,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0016.mp3,ind,silakanlah toean toean kedoea mengikoet saja
4044,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0017.mp3,ind,mendengar perkataan agén itoe phileas fogg tetap sabar
4045,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0018.mp3,ind,sedikitpoen ta  kelihatan ia terperandjat atau héran
4046,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0019.mp3,ind,adapoen agén polisi itoe ialah seorang wakil pemerintah dan tiap tiap bangsa inggeris ta loek kepadanja
4047,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0020.mp3,ind,passepartout ialah seorang bangsa perantjis
4048,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0021.mp3,ind,seperti kebiasaan bangsanja iapoen hendak menjangkal perintah agén itoe
4049,train/indonesian/mengelilingi-doenia-dalam-80-hari/80hari_15_verne_128kb_0022.mp3,ind,tetapi agen itoe mentjegah kehendak passepartout dengan menekankan tongkatnja pada badan passepartout
